Lot Area,Overall Qual,Mas Vnr Area,Exter Qual,Bsmt Qual,BsmtFin Type 1,BsmtFin SF 1,Heating QC,1st Flr SF,Gr Liv Area,Kitchen Qual,Fireplaces,Garage Area,SalePrice,vintage,new_age,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_ClearCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_NPkVill,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Foundation_PConc,Foundation_Slab
18890,5,1.0,3,4,6,498.0,5,1361,2620,3,1,600.0,190000,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3636,4,0.0,3,3,1,0.0,2,796,796,3,0,0.0,55000,98,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6410,4,0.0,3,3,1,0.0,5,960,960,3,0,0.0,90000,62,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10778,4,0.0,3,3,1,0.0,3,1768,1768,3,0,0.0,136500,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11088,8,0.0,4,4,6,872.0,5,1358,1358,4,1,418.0,220000,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9171,7,0.0,4,4,1,0.0,5,848,1598,4,1,433.0,201490,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11600,5,361.0,3,3,3,443.0,3,1105,2274,3,0,480.0,154300,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12352,7,290.0,4,4,6,638.0,5,853,1753,3,1,534.0,217000,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9771,6,190.0,4,4,2,779.0,5,1093,2814,4,1,614.0,260000,25,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9627,7,94.0,3,4,2,758.0,5,996,2000,3,1,650.0,188000,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10905,7,0.0,4,4,1,0.0,5,1129,2327,4,1,596.0,240000,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10400,6,256.0,3,3,1,0.0,4,1271,2640,4,1,515.0,256900,53,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12867,8,155.3593207934574,4,5,1,0.0,5,1209,2253,5,1,575.0,344133,15,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7500,4,0.0,3,3,1,0.0,3,698,1128,3,0,528.0,68400,100,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7200,5,0.0,3,3,4,534.0,3,988,988,3,0,276.0,119000,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10265,5,0.0,3,3,5,758.0,5,992,992,4,0,294.0,145000,53,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10530,6,248.0,3,3,5,548.0,3,1109,1875,4,1,485.0,184500,45,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7861,6,0.0,4,4,6,457.0,5,807,1509,4,1,393.0,183200,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4224,5,0.0,3,4,6,840.0,3,1060,1060,3,1,572.0,129900,44,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9750,5,0.0,3,4,6,722.0,5,990,990,3,0,528.0,155000,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4761,3,0.0,2,3,1,0.0,2,1020,1020,2,0,0.0,64500,102,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5350,3,0.0,3,3,1,0.0,5,1306,1306,2,0,0.0,76500,80,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,8,466.0,4,4,6,612.0,5,962,1586,4,0,480.0,170000,21,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10573,6,3.0,3,3,3,1312.0,5,1453,1453,3,1,530.0,187500,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603,6,28.0,3,3,5,1200.0,4,1610,1610,4,2,480.0,205000,43,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1936,4,0.0,3,4,4,131.0,4,630,630,3,0,0.0,84500,50,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6931,7,92.0,4,4,1,0.0,5,760,1656,4,1,397.0,165400,17,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
47280,6,44.0,3,3,1,0.0,4,1488,1488,3,1,738.0,133000,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10475,5,0.0,3,4,3,458.0,4,624,1274,3,0,576.0,136000,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12461,8,0.0,4,4,6,1456.0,5,1624,1624,4,1,757.0,262000,26,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9658,8,383.0,4,4,1,0.0,4,1606,1606,4,1,871.0,255900,14,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2938,7,40.0,4,4,6,1038.0,5,1511,1511,4,1,398.0,246990,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12774,7,95.0,4,4,1,0.0,5,835,1663,4,0,478.0,192500,17,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7244,5,0.0,3,4,5,619.0,5,768,768,3,0,624.0,129500,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7207,5,0.0,3,3,4,696.0,4,858,858,3,0,0.0,116500,62,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11923,9,0.0,4,5,1,0.0,5,1800,1800,5,0,702.0,239000,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7400,5,0.0,3,4,2,104.0,3,1126,1126,3,0,506.0,152000,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7200,5,0.0,3,3,5,398.0,4,864,864,4,0,720.0,129000,70,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10872,9,122.0,4,5,6,1037.0,5,1531,1531,5,1,700.0,300000,14,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9000,7,0.0,4,4,1,0.0,5,1335,1335,4,0,575.0,210400,14,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9487,6,0.0,3,4,6,520.0,5,940,1690,3,1,442.0,187000,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8453,6,38.0,4,4,6,362.0,5,754,1609,4,0,525.0,182000,25,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12890,6,128.0,3,4,1,0.0,5,1495,1495,3,1,438.0,150000,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13450,7,0.0,4,4,6,700.0,5,920,1861,4,0,492.0,200000,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2448,7,106.0,4,4,1,0.0,5,764,1626,4,0,474.0,155000,17,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
13710,5,0.0,3,3,4,420.0,3,910,1558,3,0,282.0,152000,70,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9600,8,0.0,4,4,5,1104.0,3,2524,2524,4,1,542.0,278000,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8847,8,148.0,4,4,6,769.0,5,1538,1538,4,0,484.0,260000,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10994,8,366.0,4,4,6,976.0,5,1844,1844,4,1,620.0,257000,15,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10335,7,183.0,4,4,6,679.0,5,1501,1501,4,0,577.0,204000,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10739,7,68.0,4,4,6,1259.0,5,1444,1444,4,0,577.0,203000,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31770,6,112.0,3,3,4,639.0,2,1656,1656,3,2,528.0,215000,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12243,5,0.0,3,4,5,998.0,4,1484,1484,3,1,487.0,175000,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7259,6,0.0,3,3,5,774.0,5,1436,2320,4,1,180.0,259500,75,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9240,5,0.0,3,3,4,612.0,4,1211,1211,3,1,576.0,144000,58,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12099,5,0.0,3,3,2,198.0,5,1216,1728,3,1,371.0,156000,67,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15295,7,254.0,4,4,6,762.0,5,1212,1992,4,2,608.0,211000,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8000,5,0.0,3,3,4,1098.0,3,1377,1377,3,2,351.0,156500,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9545,8,322.0,4,4,6,505.0,5,1205,2234,4,1,768.0,300000,20,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7697,7,0.0,4,4,1,0.0,5,1258,1258,4,0,462.0,173500,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7500,7,0.0,4,4,6,54.0,5,1141,1141,4,0,484.0,152000,14,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5000,6,0.0,3,3,5,399.0,5,1004,1664,3,2,420.0,159000,73,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10150,5,1.0,3,3,3,456.0,5,912,912,3,0,275.0,114500,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16381,6,312.0,4,3,3,1110.0,4,1844,1844,4,1,540.0,223000,51,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8940,7,200.0,3,4,6,1309.0,5,1344,1344,3,0,784.0,209200,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8814,5,0.0,3,3,2,732.0,5,732,1464,3,0,470.0,141000,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7111,5,0.0,4,3,2,406.0,3,1143,1143,3,1,288.0,138000,92,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14175,5,0.0,3,3,3,386.0,4,1375,1375,3,1,323.0,187000,64,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31250,1,0.0,3,0,0,0.0,3,1600,1600,3,0,270.0,81500,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9720,9,134.0,4,4,6,1194.0,5,1366,1947,4,1,725.0,274000,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9892,8,0.0,4,4,6,1341.0,5,1803,1803,4,2,482.0,285000,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13651,7,1115.0,3,4,5,1880.0,5,2223,2223,3,2,516.0,244000,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9672,6,0.0,3,4,6,338.0,3,1097,1097,3,0,480.0,152000,36,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3811,7,174.0,4,5,6,1474.0,5,1646,1646,5,1,482.0,250000,16,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14977,8,304.0,4,5,6,1350.0,5,1976,1976,4,1,908.0,440000,14,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10625,5,0.0,3,3,5,108.0,2,835,835,3,0,366.0,83000,100,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12900,4,0.0,3,4,6,1198.0,3,1258,1258,3,0,400.0,108959,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8320,7,0.0,4,4,6,490.0,5,770,1582,4,0,520.0,185900,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11305,8,886.0,4,4,6,1329.0,5,1922,1922,4,1,692.0,282000,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6300,6,0.0,3,3,1,0.0,5,742,1484,3,1,0.0,128000,106,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8581,7,0.0,4,4,1,0.0,5,851,1737,4,0,578.0,203160,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4500,6,197.0,3,5,6,864.0,5,1189,1189,3,0,392.0,160500,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12537,5,0.0,3,3,6,734.0,5,1078,1078,3,1,500.0,149900,49,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8635,5,0.0,3,3,2,134.0,3,1072,1072,3,0,1184.0,126500,95,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3768,7,218.0,4,4,6,549.0,5,713,1452,4,0,506.0,156000,21,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
12400,5,0.0,3,4,4,602.0,3,1125,1717,3,1,410.0,194000,80,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3180,7,0.0,4,4,1,0.0,5,703,1392,4,0,540.0,146000,13,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
12712,6,0.0,3,4,5,968.0,3,1055,1055,4,1,542.0,147000,47,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10615,3,0.0,3,2,4,440.0,3,1014,1699,3,0,420.0,95000,120,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11194,8,40.0,4,4,1,0.0,5,1454,1936,4,1,504.0,230500,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21579,6,0.0,3,4,4,813.0,5,1488,1488,3,2,552.0,215000,52,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14781,8,178.0,4,4,1,0.0,5,1787,1787,4,1,748.0,275000,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14235,6,0.0,3,2,1,0.0,3,831,1445,3,0,484.0,138500,120,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3964,6,0.0,3,4,5,837.0,4,1291,2521,3,1,576.0,151400,47,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11426,7,0.0,3,4,1,0.0,5,1362,2082,4,0,484.0,200000,17,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10186,7,0.0,4,4,6,674.0,5,1061,1923,4,1,564.0,190000,28,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10429,5,0.0,3,4,5,330.0,3,624,1287,3,0,440.0,130000,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9370,6,0.0,4,4,5,758.0,5,844,1731,4,0,462.0,248500,28,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11717,6,571.0,3,3,1,0.0,3,1442,1442,3,1,615.0,185000,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9100,6,0.0,3,3,3,612.0,5,864,864,3,0,300.0,127500,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10335,5,0.0,3,3,3,570.0,4,1721,1721,3,1,440.0,180000,52,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13072,6,126.0,3,4,6,80.0,5,1175,1175,4,0,0.0,146000,15,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18450,6,113.0,3,4,2,187.0,3,1465,2380,3,1,596.0,129000,55,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8050,5,150.0,3,3,4,856.0,3,1143,1143,3,0,308.0,136000,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,6,0.0,3,3,5,680.0,5,972,972,3,1,240.0,132000,72,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14226,8,375.0,4,4,1,0.0,4,1973,1973,4,1,895.0,395000,14,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
21780,2,0.0,2,0,0,0.0,3,810,810,3,0,280.0,57625,110,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11040,4,0.0,3,3,3,637.0,4,897,1336,3,0,570.0,108000,100,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5350,7,0.0,3,3,4,116.0,5,730,1450,3,0,288.0,132000,100,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11100,4,0.0,3,0,0,0.0,5,930,930,4,0,308.0,84900,74,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9216,5,176.0,3,3,5,294.0,3,1076,1076,3,1,576.0,143195,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20062,7,0.0,4,4,5,1092.0,4,1483,1483,3,2,690.0,270000,43,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8846,5,0.0,4,4,6,298.0,5,914,914,3,0,576.0,148000,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14418,9,480.0,5,5,6,1375.0,5,1950,1950,5,1,706.0,383000,13,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6001,6,0.0,3,2,2,368.0,5,600,919,3,0,231.0,95000,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16226,8,0.0,4,4,6,281.0,5,1210,2452,4,1,683.0,267000,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7200,5,0.0,3,3,1,0.0,3,825,825,3,0,350.0,109500,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13495,5,70.0,3,3,4,625.0,2,1728,1728,3,1,576.0,177625,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8521,5,0.0,3,3,5,842.0,3,912,912,3,1,336.0,125000,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8170,7,270.0,4,3,5,526.0,5,1122,1671,3,1,451.0,218000,91,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9627,7,0.0,4,4,6,24.0,5,1361,1361,4,0,610.0,193000,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4130,3,0.0,4,3,1,0.0,4,729,729,3,0,0.0,52000,85,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12677,8,472.0,5,5,6,1218.0,5,1518,1518,5,1,588.0,274000,17,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9839,6,0.0,3,4,5,462.0,5,1375,2237,4,1,440.0,204000,40,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9317,7,0.0,4,4,6,497.0,5,1029,1958,4,1,499.0,220000,26,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3182,7,14.0,4,4,6,16.0,5,1504,1504,4,1,437.0,191000,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9965,7,220.0,4,5,6,984.0,5,1282,2696,5,1,792.0,383970,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9750,6,243.0,3,3,3,608.0,4,1442,1442,3,0,301.0,157900,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18386,7,0.0,3,3,1,0.0,5,1675,3493,4,1,870.0,295000,140,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8846,6,0.0,3,4,1,0.0,5,750,1500,4,0,564.0,173900,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11475,6,0.0,3,4,5,550.0,3,811,1552,3,1,434.0,179900,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7584,5,88.0,3,3,2,531.0,5,1036,1036,3,0,312.0,112900,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7920,5,32.0,3,3,5,81.0,5,914,914,5,0,368.0,133000,50,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10839,6,0.0,3,4,1,0.0,5,926,1604,3,1,470.0,181000,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12137,7,442.0,3,4,1,0.0,5,1661,1661,4,0,598.0,224900,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9000,2,0.0,3,0,0,0.0,2,660,660,2,0,0.0,63900,73,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7200,5,0.0,3,0,0,0.0,5,827,827,3,1,392.0,107500,65,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3010,7,16.0,4,4,6,16.0,5,1248,1248,4,0,438.0,167240,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5436,4,0.0,3,3,4,735.0,4,796,1154,4,0,240.0,125500,98,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8400,5,168.0,3,3,4,1016.0,4,1052,1052,3,0,288.0,138500,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10646,7,513.0,3,3,6,681.0,5,872,1789,3,1,546.0,223000,19,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20270,7,0.0,3,4,6,599.0,3,1524,1524,3,2,478.0,245000,41,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9100,5,0.0,3,3,4,338.0,5,925,925,3,0,429.0,117500,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13265,8,148.0,4,4,6,1218.0,5,1689,1689,4,2,857.0,271000,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7328,7,140.0,4,4,1,0.0,5,1450,1450,4,0,788.0,224243,12,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4435,6,170.0,4,4,6,717.0,5,848,848,4,0,420.0,133000,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10307,7,176.0,4,4,6,876.0,5,1358,1358,4,1,484.0,212500,13,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9808,7,110.0,4,4,6,788.0,5,1573,1573,4,0,544.0,227000,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7500,6,0.0,3,4,1,0.0,5,1100,1100,3,0,0.0,146000,14,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10800,4,0.0,3,3,1,0.0,3,832,1461,3,0,384.0,133500,71,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19255,6,100.0,4,4,3,70.0,4,1338,1338,4,1,576.0,156500,37,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2205,6,567.0,3,3,5,312.0,3,525,1092,3,0,264.0,113500,47,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11029,6,220.0,3,3,4,619.0,3,1512,2654,4,1,619.0,250000,52,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14230,8,640.0,4,4,1,0.0,5,1600,1600,4,1,890.0,256300,13,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11700,6,365.0,4,3,5,384.0,4,1041,1743,3,1,539.0,175000,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12852,8,0.0,4,4,6,770.0,5,920,1780,4,1,612.0,264966,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8145,7,0.0,3,3,2,246.0,5,1240,2480,3,2,400.0,205000,80,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9981,5,340.0,3,3,4,221.0,4,1073,1073,3,0,270.0,120000,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13250,7,256.0,3,4,1,0.0,3,1154,2050,4,1,529.0,154000,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12400,6,176.0,3,3,3,585.0,3,1215,1215,3,0,297.0,155000,62,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7740,4,0.0,3,2,1,0.0,4,741,1363,3,0,528.0,125500,110,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8063,6,0.0,3,4,1,0.0,5,948,1690,3,1,463.0,181000,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5858,7,0.0,4,4,6,1051.0,5,1337,1337,4,1,511.0,184000,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2308,6,0.0,3,3,5,257.0,3,855,1322,3,1,440.0,147000,46,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9340,4,0.0,3,3,3,344.0,3,672,672,3,0,234.0,113000,79,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9000,8,0.0,4,4,1,0.0,5,786,1590,4,0,676.0,210000,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11000,5,200.0,3,3,4,740.0,5,1154,1154,3,1,480.0,154000,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200,8,473.0,4,4,6,986.0,4,1470,2630,4,1,696.0,315000,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5500,4,0.0,3,3,1,0.0,5,882,882,3,0,0.0,103200,64,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6240,8,176.0,4,4,6,863.0,5,1324,1324,4,1,550.0,254000,14,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8536,5,0.0,3,4,1,0.0,4,1125,1125,3,0,430.0,155000,14,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8600,6,0.0,3,3,1,0.0,3,780,1376,3,1,198.0,119500,83,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5720,5,0.0,3,3,1,0.0,5,676,1131,3,0,200.0,66500,79,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10122,4,0.0,3,0,0,0.0,3,869,869,3,0,390.0,89900,72,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5680,5,0.0,3,3,1,0.0,3,969,1214,3,0,216.0,117000,119,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3136,7,163.0,4,4,1,0.0,5,1405,1405,4,1,478.0,171750,17,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
