Lot Area,Lot Shape,Overall Qual,Mas Vnr Area,Exter Qual,Bsmt Qual,Bsmt Cond,BsmtFin Type 1,BsmtFin SF 1,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,Gr Liv Area,Full Bath,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,SalePrice,vintage,new_age,garage_age,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone
9819,3,5,31.0,3,3,3,4,450.0,882.0,3,1,900,900,1,3,5,0,1.0,280.0,122000,53,53,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10364,3,6,0.0,3,4,3,1,0.0,806.0,4,1,806,1572,2,3,7,1,2.0,373.0,168000,25,24,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15038,2,6,0.0,3,4,3,3,138.0,916.0,4,1,916,1636,2,3,7,1,2.0,386.0,173000,24,24,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12350,4,9,450.0,5,5,3,6,1232.0,2020.0,5,1,2020,2020,2,5,7,1,3.0,896.0,404000,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8993,3,7,0.0,4,4,3,1,0.0,1302.0,5,1,1302,1302,2,4,6,0,2.0,436.0,176485,13,13,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9786,4,3,0.0,3,3,2,1,0.0,1007.0,2,0,1077,1077,1,3,6,1,1.0,210.0,91000,98,70,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8462,3,6,105.0,4,4,4,6,814.0,928.0,5,1,936,1721,2,4,7,0,2.0,471.0,201000,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8396,3,7,196.0,4,4,3,1,0.0,847.0,5,1,847,1986,2,4,9,1,2.0,434.0,213000,17,17,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9930,3,7,199.0,4,4,3,6,456.0,826.0,5,1,878,1762,2,4,6,0,2.0,591.0,222000,18,18,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9842,4,4,0.0,3,0,0,0,0.0,0.0,3,1,1224,1224,2,3,6,0,2.0,462.0,101800,58,58,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8834,4,9,216.0,4,5,3,6,1170.0,1462.0,5,1,1462,2224,2,5,10,1,3.0,738.0,350000,16,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11355,3,7,125.0,3,3,3,4,637.0,1312.0,5,1,1312,1312,1,3,6,1,2.0,495.0,186000,62,19,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9000,4,7,0.0,3,3,3,5,624.0,650.0,5,1,832,1482,1,3,7,0,2.0,324.0,143000,100,32,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9535,3,5,450.0,3,3,3,4,194.0,1176.0,3,1,1458,1458,1,3,7,1,2.0,512.0,165000,53,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
19950,4,6,0.0,3,3,3,1,0.0,672.0,5,1,1337,2009,2,3,8,2,3.0,795.0,235000,92,70,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4000,4,7,0.0,3,4,3,6,246.0,531.0,3,1,567,1098,1,3,5,1,1.0,216.0,148500,90,25,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043,3,6,0.0,3,4,2,1,0.0,1362.0,3,1,1586,1586,2,3,7,1,2.0,435.0,181000,41,22,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9259,4,4,0.0,3,2,3,1,0.0,660.0,3,0,756,756,1,3,4,0,2.0,440.0,85000,93,70,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6960,4,4,0.0,3,3,3,5,375.0,864.0,3,1,864,864,1,4,5,0,2.0,660.0,120500,50,50,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15401,3,9,296.0,5,5,3,6,1337.0,1884.0,5,1,1884,1884,2,5,7,1,3.0,670.0,387000,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10400,4,4,0.0,3,3,3,3,155.0,1200.0,3,1,1200,1200,1,3,6,2,1.0,294.0,144000,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7785,3,5,0.0,3,0,0,0,0.0,0.0,3,1,1014,1014,1,3,6,0,1.0,267.0,98000,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10200,4,5,0.0,3,3,3,1,0.0,672.0,5,1,672,672,1,3,4,0,1.0,240.0,108000,80,23,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8872,4,5,300.0,3,3,3,5,595.0,912.0,5,1,912,912,1,4,5,0,2.0,576.0,147000,55,12,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10237,4,7,0.0,4,4,3,1,0.0,738.0,5,1,738,1492,2,4,8,0,2.0,440.0,169985,14,14,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26400,4,5,0.0,4,0,0,0,0.0,0.0,5,1,1288,2016,1,3,7,1,2.0,576.0,131000,140,13,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11762,4,8,309.0,4,5,3,6,335.0,1105.0,5,1,1105,2202,2,4,9,1,2.0,517.0,263000,28,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10410,4,5,0.0,3,2,3,1,0.0,660.0,5,1,808,1656,2,3,8,0,1.0,180.0,135000,104,33,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11235,4,5,0.0,3,4,3,5,925.0,925.0,3,1,999,999,1,3,6,0,1.0,308.0,130000,57,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
17360,4,6,340.0,3,3,3,3,300.0,782.0,3,1,1019,1556,2,3,6,1,2.0,470.0,172500,71,70,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6000,4,6,0.0,4,3,3,1,0.0,884.0,4,1,904,904,1,3,4,0,1.0,180.0,119000,94,16,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10768,3,5,0.0,4,4,3,5,1157.0,1437.0,3,1,1437,1437,2,4,6,1,2.0,528.0,218000,44,16,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9600,4,6,0.0,3,3,3,1,0.0,572.0,2,0,572,1096,1,3,5,0,0.0,0.0,79000,96,70,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11426,4,4,0.0,3,3,3,1,0.0,828.0,4,1,828,1594,2,3,9,0,0.0,0.0,118000,110,24,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11070,4,5,0.0,3,4,3,4,55.0,1582.0,3,1,1595,1595,2,3,5,0,2.0,672.0,152000,29,29,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1950,4,6,0.0,3,4,3,2,81.0,716.0,3,1,716,1556,2,3,6,1,2.0,452.0,151000,40,40,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6904,3,6,240.0,4,4,3,5,836.0,1358.0,5,1,1358,1358,2,4,6,1,2.0,484.0,213000,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10410,4,3,0.0,3,3,3,1,0.0,713.0,5,1,713,713,1,4,5,0,1.0,371.0,99800,90,19,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10612,4,8,248.0,4,4,3,6,28.0,1524.0,4,1,1534,1534,2,4,7,1,2.0,484.0,215000,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13607,3,6,242.0,3,3,3,5,454.0,572.0,4,1,1182,1982,2,3,6,1,2.0,501.0,208000,34,34,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10331,4,7,0.0,3,4,3,5,215.0,1265.0,4,1,1240,1240,2,4,6,0,2.0,528.0,174000,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9855,4,6,0.0,3,3,3,1,0.0,1436.0,2,1,1689,1689,1,3,7,1,2.0,480.0,127500,64,64,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2364,4,6,0.0,3,4,3,5,320.0,804.0,3,1,804,1548,2,3,7,1,2.0,440.0,147000,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9760,4,6,218.0,3,3,3,4,717.0,1395.0,3,1,1395,1395,1,3,7,1,2.0,440.0,192000,57,36,57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12633,3,10,242.0,5,5,3,1,0.0,1824.0,5,1,1824,1824,2,5,8,1,3.0,932.0,392000,14,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14565,2,7,145.0,4,4,3,6,537.0,832.0,5,1,832,1657,2,4,6,0,2.0,483.0,189000,26,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13069,3,8,502.0,4,4,3,1,0.0,1706.0,5,1,1718,2956,2,5,11,1,3.0,916.0,342000,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12450,4,5,126.0,4,4,3,6,729.0,1094.0,5,1,1094,1094,1,4,6,0,2.0,576.0,149000,17,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
14006,3,7,144.0,4,4,3,1,0.0,936.0,5,1,936,1776,2,4,7,1,2.0,474.0,192500,18,18,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8000,4,5,0.0,3,3,3,4,476.0,1256.0,4,1,1256,1256,1,4,6,0,1.0,311.0,159000,61,61,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7440,4,5,0.0,3,4,3,4,173.0,1089.0,3,1,1089,1089,1,3,5,1,1.0,252.0,125000,66,66,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7000,4,6,0.0,3,3,3,5,375.0,720.0,4,1,720,1215,1,4,6,0,2.0,720.0,141000,80,70,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9533,4,5,140.0,3,0,0,0,0.0,0.0,3,1,1210,1210,1,3,7,0,1.0,616.0,102900,67,67,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7514,4,5,0.0,3,3,3,5,373.0,943.0,3,1,1387,1387,1,3,6,1,1.0,300.0,145000,53,45,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8250,4,5,0.0,3,0,0,0,0.0,0.0,3,0,1032,1032,1,3,6,1,1.0,260.0,125000,85,70,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17871,2,4,0.0,3,4,3,1,0.0,1680.0,4,1,1680,1680,2,4,7,0,2.0,628.0,170000,25,24,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10084,4,7,196.0,4,4,3,6,24.0,1552.0,5,1,1552,1552,2,4,7,0,3.0,782.0,212900,15,14,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10140,4,7,0.0,4,5,3,2,144.0,1650.0,5,1,1680,1680,2,4,7,1,2.0,583.0,213250,22,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2628,4,7,106.0,4,4,3,1,0.0,764.0,5,1,764,1626,2,4,6,0,2.0,474.0,175500,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7441,3,7,170.0,4,4,3,1,0.0,1461.0,5,1,1486,1486,2,4,7,0,2.0,566.0,181000,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7162,3,5,41.0,3,3,3,1,0.0,876.0,3,1,904,904,1,3,6,0,1.0,408.0,109900,54,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8235,3,5,0.0,3,3,3,2,180.0,825.0,3,1,825,825,1,3,4,0,2.0,720.0,125000,65,25,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8410,3,6,0.0,3,4,3,5,924.0,970.0,3,1,1026,1026,1,3,5,1,2.0,528.0,143000,46,46,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11700,4,6,0.0,3,3,3,3,298.0,727.0,5,1,829,1556,1,3,8,0,2.0,441.0,154000,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12342,3,5,0.0,3,3,3,1,0.0,978.0,3,1,1422,1422,1,3,6,1,1.0,286.0,139900,60,42,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10519,4,5,164.0,3,3,3,1,0.0,1057.0,4,1,1057,1057,1,4,6,0,1.0,288.0,137000,65,21,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7804,4,4,0.0,3,3,3,4,622.0,1122.0,3,1,1328,1981,2,4,7,2,2.0,576.0,135000,92,70,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9986,4,8,428.0,4,5,3,1,0.0,1795.0,5,1,1795,1795,2,4,7,1,3.0,895.0,147000,14,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6911,4,5,0.0,3,3,3,2,405.0,1145.0,3,1,1301,1301,1,2,5,0,2.0,440.0,100000,96,70,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9600,4,5,0.0,3,3,3,3,234.0,973.0,3,1,1377,2350,2,3,10,0,2.0,393.0,130000,100,60,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6768,3,6,0.0,3,3,3,6,832.0,912.0,4,1,912,912,1,4,5,0,1.0,288.0,142000,59,24,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11235,4,5,0.0,3,4,3,5,784.0,981.0,3,1,1075,1075,1,4,6,0,2.0,440.0,148000,57,57,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7922,4,5,0.0,3,3,3,6,731.0,1057.0,3,1,1057,1057,1,4,5,0,1.0,246.0,109000,67,13,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2645,4,8,456.0,4,4,3,6,813.0,960.0,5,1,962,1607,2,4,7,0,2.0,480.0,200000,21,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8534,4,4,0.0,3,2,3,1,0.0,432.0,3,0,672,672,1,3,4,0,0.0,0.0,72000,95,70,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8445,4,5,0.0,3,4,3,6,656.0,768.0,3,1,768,768,1,3,5,0,2.0,396.0,133000,48,13,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8917,3,5,0.0,3,3,3,1,0.0,1584.0,3,1,1584,1584,2,3,8,0,2.0,506.0,119000,53,53,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9900,4,6,0.0,3,3,3,1,0.0,1008.0,3,1,1178,2210,2,2,8,0,1.0,205.0,117500,140,70,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14299,4,4,0.0,3,3,3,3,513.0,1005.0,3,1,1005,1005,1,3,5,0,2.0,440.0,115400,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
14200,4,7,309.0,3,3,3,3,445.0,924.0,5,1,1216,2157,2,4,8,2,2.0,487.0,226000,54,54,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6000,4,3,0.0,3,3,3,5,331.0,649.0,5,1,679,1183,1,3,6,0,1.0,308.0,120000,72,18,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13286,3,9,340.0,5,5,3,6,1234.0,1698.0,5,1,1698,1698,2,5,8,1,3.0,768.0,320000,13,12,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11184,3,6,0.0,3,4,3,1,0.0,932.0,4,1,932,1633,2,3,7,1,2.0,460.0,183000,22,22,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3982,4,8,0.0,4,4,4,6,1154.0,1520.0,5,1,1567,1567,2,5,7,1,3.0,648.0,264561,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9600,4,6,0.0,3,3,3,4,120.0,856.0,5,1,1112,1668,1,3,6,0,1.0,271.0,140000,70,15,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12090,3,6,210.0,3,4,3,6,588.0,1422.0,3,1,1422,1422,2,4,7,1,2.0,576.0,175500,39,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8791,3,6,0.0,4,4,3,3,503.0,864.0,5,1,864,1728,2,4,7,0,2.0,673.0,207500,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
15578,3,6,0.0,4,4,3,1,0.0,728.0,4,1,728,1456,2,3,8,0,2.0,429.0,172785,14,14,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12328,3,6,335.0,3,3,3,6,539.0,1012.0,3,1,1034,1034,1,3,6,0,3.0,888.0,169900,44,44,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11025,4,8,692.0,4,5,3,6,1118.0,1334.0,5,1,1520,2826,2,4,9,3,3.0,888.0,334000,28,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13000,4,6,576.0,3,4,3,3,448.0,896.0,3,1,1182,2142,2,4,8,1,1.0,509.0,193500,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12508,3,6,0.0,3,4,3,5,660.0,983.0,5,1,983,1750,2,3,7,0,1.0,423.0,160000,80,35,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11228,2,7,0.0,4,4,3,4,50.0,1080.0,5,1,1080,2097,2,4,9,1,3.0,678.0,228000,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13680,3,3,0.0,3,0,0,0,0.0,0.0,5,1,1733,1733,2,3,8,1,2.0,452.0,139600,65,65,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8286,3,5,0.0,3,4,3,3,531.0,716.0,5,1,716,1432,1,3,6,1,2.0,531.0,157000,43,43,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3600,4,6,0.0,3,3,3,1,0.0,684.0,5,0,684,1368,1,3,7,0,1.0,216.0,114504,110,27,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9084,3,7,0.0,3,4,3,1,0.0,935.0,4,1,955,1632,2,3,8,1,2.0,462.0,176500,22,22,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9000,4,4,0.0,3,3,3,5,240.0,864.0,4,1,864,864,1,3,5,0,2.0,576.0,130000,49,14,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2280,4,7,0.0,3,4,3,1,0.0,836.0,5,1,836,836,1,3,4,0,1.0,308.0,120000,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11750,3,7,204.0,4,4,3,6,20.0,1546.0,5,1,1546,1546,2,4,7,0,3.0,796.0,217000,15,14,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7915,3,6,0.0,4,5,3,6,1223.0,1666.0,5,1,1675,1675,2,4,6,0,2.0,435.0,195000,21,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12539,4,10,468.0,5,5,3,6,1082.0,1620.0,5,1,1632,2790,2,5,10,1,4.0,1150.0,460000,15,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9920,4,5,110.0,3,3,3,3,354.0,1056.0,3,1,1063,1063,1,3,6,0,1.0,280.0,128000,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11830,4,8,164.0,4,4,3,6,1220.0,1542.0,5,1,1542,1542,2,4,6,1,3.0,852.0,260261,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8767,3,7,0.0,4,4,3,6,24.0,1310.0,5,1,1310,1310,2,4,6,1,2.0,400.0,164990,15,15,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10152,4,6,0.0,3,3,3,4,914.0,1124.0,5,1,1124,1124,1,3,6,1,1.0,353.0,153000,64,26,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3951,3,10,0.0,5,4,3,4,128.0,970.0,5,1,1469,2393,2,5,7,1,2.0,846.0,345000,22,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9158,4,8,140.0,4,4,3,1,0.0,1496.0,5,1,1496,1496,2,4,7,0,2.0,474.0,225000,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10800,4,7,0.0,3,4,3,3,390.0,880.0,2,0,880,1768,1,3,6,2,2.0,320.0,163000,106,50,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10140,4,7,264.0,3,3,3,4,553.0,1334.0,4,1,1334,1334,2,3,7,0,2.0,477.0,164500,53,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8880,3,7,0.0,4,4,3,6,695.0,948.0,5,1,1222,2110,2,4,8,2,2.0,463.0,205000,26,18,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4043,4,6,0.0,3,4,3,5,360.0,1069.0,3,1,1069,1069,2,3,4,1,2.0,440.0,127500,43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
